industy_segment_name,pack_size_name,base_pack_design_name,base_pack_design_id,industy_segment_id,pack_size_id,product,ptr,ptd,display_mrp,mrp,alternate_category,product_erp_id,is_promoted,product_weight_in_gm
CAR,MRP 5,Chips Pudina Treat MRP 5,BIJ4A440022A30361,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Pudina Treat MRP 5|12GM*2.88KG,3.882,3.62,5,5,Potato Wafers,FI097100120288000D,FALSE,0
CAR,400 GM,Gol Kachauri 350 Gm,ADL7A780382B20644,Namkeen_In-Home,400 GM_Namkeen_In-Home,Gol Kachauri 350 GM*8.4 KG,91.5751,86.39,120,120,Tea Time Snacks,FD038203500840000D,FALSE,0
CAR,200 GM,Golden Mixture 200 Gm,ADM5A800385B40650,Namkeen_In-Home,200 GM_Namkeen_In-Home,Golden Mixture 200 GM*12 KG NGP,38.1563,35.99,50,50,Mix/Chivra/Chanachur,FD038502001200000D,FALSE,0
CAR,400 GM,Instant Bhel 400 Gm,ADM5A950408B20728,Namkeen_In-Home,400 GM_Namkeen_In-Home,Instant Bhel 400 GM*8 KG,68.6813,64.79,90,90,Mix/Chivra/Chanachur,FD040804000800000D,FALSE,0
CAR,MRP 5,Chips Pudina Treat MRP 5,BIJ4A440022A30361,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Pudina Treat MRP 5|11GM*2.64KG NGP,3.884,3.66,5,5,Potato Wafers,FI097100110264001D,FALSE,0
CAR,150 GM,Jeera Sticks 150 Gm,ADL7C860422D20741,Namkeen_In-Home,150 GM_Namkeen_In-Home,Jeera Stick 150 GM*6 KG,38.1563,35.99,50,50,Tea Time Snacks,FD042201500600000D,FALSE,0
CAR,400 GM,Jodhpuri Pyaz Kachori 340 Gm,ADL7A991389B20744,Namkeen_In-Home,400 GM_Namkeen_In-Home,Jodhpuri Pyaz Kachori 340 GM*4.08 KG NGP,0,0,200,200,Tea Time Snacks,FD138903400408000D,FALSE,0
CAR,400 GM,Moong Dal Kachori 420 Gm,ADL7A992693B21035,Namkeen_In-Home,400 GM_Namkeen_In-Home,Moong Dal Kachori 420 GM*5.04 KG NGP,138.2328,123.42,199,199,Tea Time Snacks,FD269304200504000D,FALSE,0
CAR,MRP 10,Kachori Pops MRP 10,BDL7B011582A10752,Namkeen_Out of Home,MRP 10_Namkeen_Out of Home,Kachori Pops MRP 10|40 GM*7.68 KG,7.6313,7.19,10,10,Tea Time Snacks,FD158200400768000D,FALSE,0
CAR,150 GM,kaju Kashmiri Mix 150 Gm,ADH9B060432D20762,Namkeen_In-Home,150 GM_Namkeen_In-Home,Kaju Kashmiri Mix 150 GM*12 KG,45.7875,43.19,60,60,Mixture-Premium,FD043201501200000D,FALSE,0
CAR,200 GM,kaju Kashmiri Mix 200 Gm,ADH9B060432B40763,Namkeen_In-Home,200 GM_Namkeen_In-Home,Kaju Kashmiri Mix 200 GM*(STANDY P)12 KG,72.4969,68.39,95,95,Mixture-Premium,FD043202001200000D,FALSE,0
CAR,150 GM,kashmiri Dalmoth 150 Gm,ADM5B110447D20792,Namkeen_In-Home,150 GM_Namkeen_In-Home,Kashmiri Dalmoth 150 GM*12 KG,45.7875,43.19,60,60,Mix/Chivra/Chanachur,FD044701501200000D,FALSE,0
CAR,MRP 5,Chips Pudina Treat MRP 5,BIJ4A440022A30361,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Pudina Treat MRP 5|13GM*3.12KG NGP,3.884,3.66,5,5,Potato Wafers,FI097100130312000D,FALSE,0
CAR,MRP 5,Chips Pudina Treat MRP 5,BIJ4A440022A30361,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Pudina Treat MRP 5|14.95GM*5.88 KG,3.884,3.66,5,5,Potato Wafers,FI097100150358800D,FALSE,0
CAR,150 GM,Khatta Meetha 175 Gm,ADM5B180459D20833,Namkeen_In-Home,150 GM_Namkeen_In-Home,Khatta Meetha 175 GM*14 KG NGP,26.7094,25.19,35,35,Mix/Chivra/Chanachur,FD045901751400000D,FALSE,0
CAR,MRP 20,Chips Pudina Treat MRP 20,BIJ4A440022A50359,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,Chips Pudina Treat MRP 20|50GM*3KG,14.881,13.9,20,20,Potato Wafers,FI097100500300000D,FALSE,0
CAR,MRP 20,Chips Pudina Treat MRP 20,BIJ4A440022A50359,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,Chips Pudina Treat MRP 20|55GM*3.96 KG,15.2625,14.39,20,20,Potato Wafers,FI097100550396000D,FALSE,0
CAR,MRP 10,Chips Salted MRP 10,BIJ4A440024A10373,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Chips Salted MRP 10|25 GM*3.75 KG,7.764,7.25,10,10,Potato Wafers,FI320900250375000D,FALSE,0
CAR,MRP 10,Chips Salted MRP 10,BIJ4A440024A10373,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Chips Salted MRP 10|23GM*2.76KG,7.441,6.95,10,10,Potato Wafers,FI320900230276000D,FALSE,0
CAR,MRP 10,Chips Salted MRP 10,BIJ4A440024A10373,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Chips Salted MRP 10|30 4.5 KG,7.764,7.25,10,10,Potato Wafers,FI320900300450001D,FALSE,0
CAR,MRP 10,Chips Salted MRP 10,BIJ4A440024A10373,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Chips Salted MRP 10|33 4.95 KG,7.6313,7.19,10,10,Potato Wafers,FI320900330495000D,FALSE,0
CAR,100 GM,Soan Papdi Regular MRP 30,DHL4C540837A41426,Sweets_Ambient,100 GM_Sweets_Ambient,SoanPapdi Regular MRP30|100GM*7.2KG NGP,28.49,26.87,35,35,Soan Papdi,FH083701000720000D,FALSE,0
CAR,MRP 10,Chips Salted MRP 10,BIJ4A440024A10373,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Chips Salted MRP 10|30 GM*4.32 KG,7.6313,7.19,10,10,Potato Wafers,FI320900300432001D,FALSE,0
CAR,MRP 10,Chips Salted MRP 10,BIJ4A440024A10373,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Chips Salted MRP 10|30 GM*4.5 KG,7.6313,7.19,10,10,Potato Wafers,FI320900300450002D,FALSE,0
CAR,MRP 5,Chips Salted MRP 5,BIJ4A440024A30377,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Salted MRP 5|11GM*2.64KG,3.882,3.62,5,5,Potato Wafers,FI320900110264002D,FALSE,0
CAR,MRP 5,Chips Salted MRP 5,BIJ4A440024A30377,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Salted MRP 5|11GM*2.112KG,3.72,3.47,5,5,Potato Wafers,FI320900110211200D,FALSE,0
CAR,MRP 5,Chips Salted MRP 5,BIJ4A440024A30377,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Salted MRP 5|12GM*2.88KG,3.882,3.62,5,5,Potato Wafers,FI320900120288000D,FALSE,0
CAR,MRP 5,Chips Salted MRP 5,BIJ4A440024A30377,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Salted MRP 5|11GM*2.64KG NGP,3.884,3.66,5,5,Potato Wafers,FI320900110264001D,FALSE,0
CAR,200 GM,Lemon Bhel 200 Gm,ADM5B280475B40888,Namkeen_In-Home,200 GM_Namkeen_In-Home,Lemon Bhel 200 GM*10 KG NGP,30.525,28.79,40,40,Mix/Chivra/Chanachur,FD047502001000000D,FALSE,0
CAR,MRP 5,Chips Salted MRP 5,BIJ4A440024A30377,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Salted MRP 5|13 GM*3.12 KG NGP,3.884,3.66,5,5,Potato Wafers,FI320900130312000D,FALSE,0
CAR,MRP 5,Chips Salted MRP 5,BIJ4A440024A30377,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Salted MRP 5|14.95GM*3.588 KG,3.884,3.66,5,5,Potato Wafers,FI320900150358800D,FALSE,0
CAR,MRP 5,Chips Salted MRP 5,BIJ4A440024A30377,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Salted MRP 5|14.95 GM*2.691 KG,3.884,3.66,5,5,Potato Wafers,FI320900150269100D,FALSE,0
CAR,MRP 5,Chips Salted MRP 5,BIJ4A440024A30377,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Salted MRP 5|13GM*2.925KG,3.884,3.66,5,5,Potato Wafers,FI320900130292500D,FALSE,0
CAR,MRP 20,Chips Salted MRP 20,BIJ4A440024A50375,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,Chips Salted MRP 20|50GM*3KG,14.881,13.9,20,20,Potato Wafers,FI320900500300000D,FALSE,0
CAR,MRP 20,Chips Salted MRP 20,BIJ4A440024A50375,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,Chips Salted MRP 20|55 3.96 KG,15.2625,14.39,20,20,Potato Wafers,FI320900550396000D,FALSE,0
CAR,200 GM,Lite Chiwda 200 Gm,ADG9B300479B40893,Namkeen_In-Home,200 GM_Namkeen_In-Home,Lite Chiwda 200 GM*12 KG NGP,34.3407,32.39,45,45,Lite Namkeen,FD047902001200000D,FALSE,0
CAR,MRP 20,Chips Salted (Ridged) MRP 20,BIJ4A440025A50366,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,Chips Salted (Ridged) 60.5*3.63,13.3932,12.51,20,20,Potato Wafers,FI342900610363000D,FALSE,0
CAR,MRP 20,Chips Salted (Ridged) MRP 20,BIJ4A440025A50366,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,Chips Salted MRP 20|55GM*3.96KG|Ridged,13.3932,12.51,20,20,Potato Wafers,FI342900550396000D,FALSE,0
CAR,MRP 5,Chips Thai Chilli MRP 5,BIJ4A440027A30386,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Thai Chilli MRP 5|11GM*2.64KG,3.882,3.62,5,5,Potato Wafers,FI345000110264000D,FALSE,0
CAR,MRP 5,Chips Thai Chilli MRP 5,BIJ4A440027A30386,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Thai Chilli MRP 5|12GM*2.88KG,3.882,3.62,5,5,Potato Wafers,FI345000120288000D,FALSE,0
CAR,MRP 10,Chips Siracha MRP 10,BIJ4A440026A10378,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Chips Siracha MRP 10|30 GM*4.5 KG,7.764,7.26,10,10,Potato Wafers,FI564400300450000D,FALSE,0
CAR,MRP 10,Chips Siracha MRP 10,BIJ4A440026A10378,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Chips Siracha MRP 10|30GM*4.32KG,7.6313,7.19,10,10,Potato Wafers,FI564400300432000D,FALSE,0
CAR,MRP 10,Lite Mix Chiwda MRP 10,BDG9B330482A10901,Namkeen_Out of Home,MRP 10_Namkeen_Out of Home,Lite Mix Chiwda MRP 10|45 GM*8.1 KG,7.6313,7.19,10,10,Lite Namkeen,FD048200450810000D,FALSE,0
CAR,MRP 5,Lite Mix Chiwda MRP 5,BDG9B330482A30902,Namkeen_Out of Home,MRP 5_Namkeen_Out of Home,Lite Mix Chiwda MRP 5|20 GM*6 KG,3.7945,3.57,5,5,Lite Namkeen,FD048200200600000D,FALSE,0
CAR,150 GM,Madras Mixture 150 Gm,ADM5B390494D20920,Namkeen_In-Home,150 GM_Namkeen_In-Home,Madras Mixture 150 GM*6 KG NGP,38.1563,35.99,50,50,Mix/Chivra/Chanachur,FD049401500600000D,FALSE,0
CAR,MRP 10,Madras Mixture MRP 10,BDM5B390494A10921,Namkeen_Out of Home,MRP 10_Namkeen_Out of Home,Madras Mixture MRP 10|30 GM*7.2 KG NGP,7.6313,7.19,10,10,Mix/Chivra/Chanachur,FD049400300720000D,FALSE,0
CAR,MRP 5,Chips Siracha MRP 5,BIJ4A440026A30380,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Siracha MRP 5|13 GM*3.12 KG,3.882,3.63,5,5,Potato Wafers,FI564400130312001D,FALSE,0
CAR,MRP 5,Chips Siracha MRP 5,BIJ4A440026A30380,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Siracha MRP 5|11GM*2.64KG,3.882,3.62,5,5,Potato Wafers,FI564400110264000D,FALSE,0
CAR,MRP 10,Panchrattan MRP 10,BDH9L140631A11127,Namkeen_Out of Home,MRP 10_Namkeen_Out of Home,Pancharatan Mixture MRP10|25GM*7.2KG NGP,7.6313,7.19,10,10,Mixture-Premium,FD063100250720001D,FALSE,0
CAR,MRP 5,Chips Siracha MRP 5,BIJ4A440026A30380,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Siracha MRP 5|13 GM*3.12 KG NGP,3.884,3.66,5,5,Potato Wafers,FI564400130312004D,FALSE,0
CAR,MRP 5,Chips Siracha MRP 5,BIJ4A440026A30380,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Chips Siracha MRP 5|13 GM*2.34 KG,3.884,3.66,5,5,Potato Wafers,FI564400130234000D,FALSE,0
CAR,MRP 10,H.F.Wafers Chilli MRP 10,BIJ4A880035A13843,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,H.F.Wafers Chilli MRP10|40GM*4.2KG,7.6313,7.19,10,10,Potato Wafers,FI003500350420000D,FALSE,0
CAR,MRP 10,H.F.Wafers Chilli MRP 10,BIJ4A880035A13843,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,H.F.Wafers Chilli MRP 10|30GM*4.32 KG,7.6313,7.19,10,10,Potato Wafers,FI003500300432001D,FALSE,0
CAR,MRP 10,H.F.Wafers Chilli MRP 10,BIJ4A880035A13843,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,H.F.Wafers Chilli MRP 10|30 GM*4.32 KG,7.6313,7.19,10,10,Potato Wafers,FI003500300432002D,FALSE,0
CAR,MRP 5,H.F.Wafers Chilli MRP 5,BIJ4A880035A33837,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,H.F.Wafers Chilli MRP5|15GM*2.475KG,3.884,3.66,5,5,Potato Wafers,FI003500150247500D,FALSE,0
CAR,MRP 5,H.F.Wafers Chilli MRP 5,BIJ4A880035A33837,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,H.F.Wafers Chilli MRP 5|15GM*2.7 KG,3.884,3.66,5,5,Potato Wafers,FI003500150270001D,FALSE,0
CAR,MRP 5,H.F.Wafers Chilli MRP 5,BIJ4A880035A33837,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,H.F.Wafers Chilli MRP 5|15 GM*2.7 KG,3.884,3.66,5,5,Potato Wafers,FI003500150270002D,FALSE,0
CAR,MRP 10,H.F. Cream&Onion MRP 10,BIJ4A880036A13839,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,H.F.Cream&Onion MRP10|30GM*4.32KG,7.6313,7.19,10,10,Potato Wafers,FI003600300432000D,FALSE,0
CAR,MRP 10,H.F. Cream&Onion MRP 10,BIJ4A880036A13839,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,H.F. Cream&Onion MRP 10|35 GM*4.2 KG,7.6313,7.19,10,10,Potato Wafers,FI003600350420000D,FALSE,0
CAR,200 GM,Methi Stick 200 Gm,ADL7B530578B40951,Namkeen_In-Home,200 GM_Namkeen_In-Home,Methi Stick 200 GM*4.8 KG NGP,49.6032,46.79,65,65,Tea Time Snacks,FD057802000480000D,FALSE,0
CAR,MRP 5,H.F. Cream&Onion MRP 5,BIJ4A880036A33838,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,H.F.Cream&Onion MRP 5|15 GM*2.475 KG,3.884,3.66,5,5,Potato Wafers,FI003600150247500D,FALSE,0
CAR,MRP 5,H.F. Cream&Onion MRP 5,BIJ4A880036A33838,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,H.F. Cream&Onion MRP 5|15 GM*2.52 KG NGP,3.884,3.66,5,5,Potato Wafers,FI003600150252000D,FALSE,0
CAR,MRP 5,H.F. Cream&Onion MRP 5,BIJ4A880036A33838,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,H.F. Cream&Onion MRP 5|15 GM*2.7 KG,3.884,3.66,5,5,Potato Wafers,FI003600150270000D,FALSE,0
CAR,150 GM,Mixture 150 Gm,ADM5B640599D21013,Namkeen_In-Home,150 GM_Namkeen_In-Home,Mixture 150 GM*12 KG NGP,24.42,23.03,32,32,Mix/Chivra/Chanachur,FD059901501200000D,FALSE,0
CAR,MRP 10,H.F.Wafers Plain MRP 10,BIJ4A880040A13842,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,H.F.Wafers Plain MRP 10|35 GM*4.2 KG,7.6313,7.19,10,10,Potato Wafers,FI004000350420000D,FALSE,0
CAR,MRP 10,H.F.Wafers Plain MRP 10,BIJ4A880040A13842,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,H.F.WafersPlain MRP10|40GM*3.84KG,7.6313,7.19,10,10,Potato Wafers,FI004000400384000D,FALSE,0
CAR,MRP 10,H.F.Wafers Plain MRP 10,BIJ4A880040A13842,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,H.F.Wafers Plain MRP 10|40 GM*4.32 KG,7.6313,7.19,10,10,Potato Wafers,FI004000400432000D,FALSE,0
CAR,MRP 10,H.F.Wafers Plain MRP 10,BIJ4A880040A13842,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,H.F.Plain Wafers 42Gm(4.032Kg) INST Rs15,7.6313,7.19,10,10,Potato Wafers,FI004000420403200D,FALSE,0
CAR,MRP 10,H.F.Wafers Plain MRP 10,BIJ4A880040A13842,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,H.F.Plain Wafers 47Gm(4.512Kg)INST Rs15,7.6313,7.19,10,10,Potato Wafers,FI004000470451200D,FALSE,0
CAR,MRP 20,Mixture MRP 20,BDM5B640599A51020,Namkeen_Out of Home,MRP 20_Namkeen_Out of Home,Mixture MRP 20|65 GM*12.48 KG NGP,9.961,9.22,20,20,Mix/Chivra/Chanachur,FD059900651248000D,FALSE,0
CAR,MRP 10,H.F.Wafers Plain MRP 10,BIJ4A880040A13842,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Halke Fulke Plain Wafer 30 GM*3.6 KG,7.6313,7.19,10,10,Potato Wafers,FI004000300360001D,FALSE,0
CAR,MRP 10,H.F.Wafers Plain MRP 10,BIJ4A880040A13842,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,H.F. Plain Wafer MRP 10|30GM*3.6KG,7.6313,7.19,10,10,Potato Wafers,FI004000300360002D,FALSE,0
CAR,MRP 5,H.F.Wafers Plain MRP 5,BIJ4A880040A33836,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,H.F.Wafers Plain MRP 5|15 GM*3.37 KG,3.884,3.66,5,5,Potato Wafers,FI004000150337500D,FALSE,0
CAR,MRP 5,H.F.Wafers Plain MRP 5,BIJ4A880040A33836,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,H.F.Wafers Plain MRP5|15GM*2.475KG,3.884,3.66,5,5,Potato Wafers,FI004000150247500D,FALSE,0
CAR,MRP 5,H.F.Wafers Plain MRP 5,BIJ4A880040A33836,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,H.F.Wafers Plain MRP 5|15 GM*2.52 KG NGP,3.884,3.66,5,5,Potato Wafers,FI004000150252000D,FALSE,0
CAR,MRP 5,H.F.Wafers Plain MRP 5,BIJ4A880040A33836,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,H.F.Wafers Plain MRP 5|15 GM*2.7 KG,3.884,3.66,5,5,Potato Wafers,FI004000150270000D,FALSE,0
CAR,MRP 5,H.F.Wafers Plain MRP 5,BIJ4A880040A33836,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Halke Fulke Plain Wafer 15 GM*2.4 KG NGP,3.884,3.66,5,5,Potato Wafers,FI004000150240000D,FALSE,0
CAR,MRP 5,H.F.Wafers Plain MRP 5,BIJ4A880040A33836,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,H.F. Plain Wafer MRP 5|13GM*2.34KG,3.884,3.66,5,5,Potato Wafers,FI004000130234000D,FALSE,0
CAR,MRP 5,H.F.Wafers Plain MRP 5,BIJ4A880040A33836,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,H.F. Plain Wafer MRP 5|13GM*2.925KG,3.884,3.66,5,5,Potato Wafers,FI004000130292500D,FALSE,0
CAR,MRP 20,Halke Fulke Wafers Plain 20,BIJ4A880040A50700,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,H.F.Plain Wafer 80 GM*5.04 KG,15.2625,14.39,20,20,Potato Wafers,FI004000800504000D,FALSE,0
CAR,MRP 20,Halke Fulke Wafers Plain 20,BIJ4A880040A50700,Western Snacks_Out of Home,MRP 20_Western Snacks_Out of Home,Halke Fulke Plain Wafer 50 GM*4.8 KG,9.961,9.22,20,20,Potato Wafers,FI004000500480000D,FALSE,0
CAR,MRP 10,H.F.Tangy Tomato MRP 10,BIJ4A880041A13846,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,H.F.Tangy Tomato MRP10|30GM*4.32KG,7.6313,7.19,10,10,Potato Wafers,FI004100300432000D,FALSE,0
CAR,MRP 10,H.F.Tangy Tomato MRP 10,BIJ4A880041A13846,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,H.F.Tangy Tomato MRP 10|35 GM*4.2 KG,7.6313,7.19,10,10,Potato Wafers,FI004100350420000D,FALSE,0
CAR,MRP 5,H.F. Tangy Tomato MRP 5,BIJ4A880041A33844,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,H.F. Tangy Tomato MRP5|15GM*2.475KG,3.884,3.66,5,5,Potato Wafers,FI004100150247500D,FALSE,0
CAR,MRP 5,H.F. Tangy Tomato MRP 5,BIJ4A880041A33844,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,H.F.Tangy Tomato MRP 5|15 GM*2.7 KG,3.884,3.66,5,5,Potato Wafers,FI004100150270000D,FALSE,0
CAR,150 GM,Murukku 150 Gm,ADL7B710611D21052,Namkeen_In-Home,150 GM_Namkeen_In-Home,Moorukulu 150 GM*10.8 KG,38.1563,35.99,50,50,Tea Time Snacks,FD061101501080000D,FALSE,0
CAR,MRP 5,H.F. Tangy Tomato MRP 5,BIJ4A880041A33844,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,H.F.Tangy Tomato Wafersrs 5|15 GM*2.4 KG,3.884,3.66,5,5,Potato Wafers,FI004100150240000D,FALSE,0
CAR,MRP 5,H.F. Tangy Tomato MRP 5,BIJ4A880041A33844,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,H.F. TangyTomatoWafers MRP 5|13GM*2.34KG,3.884,3.66,5,5,Potato Wafers,FI004100130234000D,FALSE,0
CAR,MRP 5,H.F.Wafers Plain MRP 5,BIJ4A880040A33836,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Halke Fulke Plain Wafer|16GM*2.56KG,3.884,3.66,5,5,Potato Wafers,FI183900160256000D,FALSE,0
CAR,150 GM,Pancharatan Mixture150Gm,ADH9L140631D21775,Namkeen_In-Home,150 GM_Namkeen_In-Home,Panchrattan 150 GM*9 KG NGP,46.5839,43.94,60,60,Mixture-Premium,FD063101500900000D,FALSE,0
CAR,MRP 5,H.F.Wafers Plain MRP 5,BIJ4A880040A33836,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,HalkeFulke Plain Wafers|16.25gm*2.6KG,3.884,3.66,5,5,Potato Wafers,FI183900160260000D,FALSE,0
CAR,MRP 10,H.F.Chilli Wafersrs 10,BIJ4A881926A13902,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,H.F.Chilli Wafersrs 10|38 GM*4.56 KG,7.6313,7.19,10,10,Potato Wafers,FI192600380456000D,FALSE,0
CAR,MRP 10,H.F.Chilli Wafersrs 10,BIJ4A881926A13902,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,H.F. Chilli Wafer38Gm(3.648Kg)INST. Rs15,7.6313,7.19,10,10,Potato Wafers,FI192600380364800D,FALSE,0
CAR,200 GM,Pani Puri 240 Gm,ADL7B820635B41130,Namkeen_In-Home,200 GM_Namkeen_In-Home,Pani Puri 240 GM*2.4 KG NGP,99.2063,93.59,130,130,Tea Time Snacks,FD063502400240000D,FALSE,0
CAR,200 GM,Papad Chavanu 200 Gm,ADM5B840638B41132,Namkeen_In-Home,200 GM_Namkeen_In-Home,Papad Chavanu 200 GM*8 KG,34.3407,32.39,45,45,Mix/Chivra/Chanachur,FD063802000800000D,FALSE,0
CAR,MRP 10,H.F.Chilli Wafersrs 10,BIJ4A881926A13902,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,H.F.Chilli Wafer 43Gm(4.128Kg)INST. Rs15,7.6313,7.19,10,10,Potato Wafers,FI192600430412801D,FALSE,0
CAR,200 GM,Papdi 200 Gm,ADA4L460737B41147,Namkeen_In-Home,200 GM_Namkeen_In-Home,Papdi Gathiya 200 GM*9.6 KG NGP,34.3407,32.39,45,45,Besan Namkeen,FD073702000960000D,FALSE,0
CAR,MRP 5,H.F.Wafers Chilli MRP 5,BIJ4A880035A33837,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Halke Fulke Chilli Wafers|16GM*2.56KG,3.884,3.66,5,5,Potato Wafers,FI192600160256000D,FALSE,0
CAR,MRP 5,H.F.Wafers Chilli MRP 5,BIJ4A880035A33837,Western Snacks_Out of Home,MRP 5_Western Snacks_Out of Home,Halke Fulke Chilli Wafers 0|16.252.6KG,3.884,3.66,5,5,Potato Wafers,FI192600160260000D,FALSE,0
CAR,MRP 10,Peeloz Choco Block-30-Gm,BIM9B940672A13225,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Peeloz Choco Block 30 GM*6 KG,6.78,6.34,10,10,Confectionery,FI067200300600000D,FALSE,0
CAR,MRP 10,Peeloz Choco Block-30-Gm,BIM9B940672A13225,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Peeloz Choco Block 25 GM * 5 KG,6.78,6.34,10,10,Confectionery,FI067200250500001D,FALSE,0
CAR,MRP 10,Peeloz Choco Block-30-Gm,BIM9B940672A13225,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Peeloz Choco Block 25 GM * 5KG NGP,7.1818,6.77,10,10,Confectionery,FI067200250500002D,FALSE,25
CAR,MRP 10,Peeloz French Vanilla-30-Gm,BIM9B940673A13224,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Peeloz FrenchVanilla 30 GM*6 KG,6.78,6.34,10,10,Confectionery,FI067300300600000D,FALSE,0
CAR,MRP 10,Peeloz French Vanilla-30-Gm,BIM9B940673A13224,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Peeloz French Vanilla 25 GM * 5 KG NGP,7.1818,6.77,10,10,Confectionery,FI067300250500002D,FALSE,25
CAR,MRP 10,Peeloz Orange MRP 10,BIM9B940674A11199,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Peeloz Orange MRP10|30 GM*6 KG,6.7797,6.33,10,10,Confectionery,FI067400300600001D,FALSE,0
CAR,MRP 10,Peeloz Orange MRP 10,BIM9B940674A11199,Western Snacks_Out of Home,MRP 10_Western Snacks_Out of Home,Peeloz Orange MRP 10|30GM**6KG,7.1818,6.77,10,10,Confectionery,FI067400300600002D,FALSE,30
