supplying_plant,sales_district,sold_to_party,sold_to_party_name,city,material,material_description,actual_billed_quantity,invoice_date
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,08/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,08/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,19/06/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,05/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,08/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,09/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,09/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,28/05/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,08/04/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,16/07/25
HM54,NORTH,19000740,S B Markplus Private Limited,New Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,08/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,240,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,720,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,720,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,720,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,720,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,960,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,27360,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,8160,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,36960,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,17/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,15/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,11/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3840,25/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3840,18/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3840,12/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3840,12/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,54720,04/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,46080,06/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,16560,19/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,1920,06/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,26880,03/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,48000,11/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,48000,28/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,48000,26/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,48000,28/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,48000,24/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,48000,06/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,720,17/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,720,19/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,24000,15/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,24000,19/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,24000,08/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,24000,30/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,24000,04/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,24000,20/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,960,18/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,25200,14/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,18000,14/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,7920,13/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,11280,13/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,46080,27/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,9360,27/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,9360,27/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,7200,24/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,22320,26/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,77760,07/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,1200,27/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,45600,21/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,7920,24/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,6240,07/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,72000,14/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,11760,19/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,1440,28/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,45600,15/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,2400,18/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,16080,15/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,14880,29/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,26640,16/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3600,09/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,16320,17/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,36240,25/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,56400,09/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,18000,09/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,18000,20/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,19440,11/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,9840,23/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3360,16/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,8640,25/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,12240,08/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,7920,19/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,35520,11/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,21840,14/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,11760,05/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,15600,06/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,33120,02/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,1920,16/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,39120,17/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,16080,18/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,21120,21/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,57360,05/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,11280,25/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,21600,18/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,41040,25/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,19680,15/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,21600,13/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,21360,15/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,18000,08/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,7440,20/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,23040,16/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,6240,22/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,2160,15/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,6000,14/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,36480,12/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,12000,29/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,6000,29/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,36000,22/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,11040,18/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,6960,19/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,2400,18/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,27840,04/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,8640,27/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,13920,06/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,8880,08/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,35520,10/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,36000,20/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,17760,20/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,47520,09/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,7680,17/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,17280,22/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,9120,17/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,11520,11/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,18960,18/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,16560,08/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,2160,11/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,1440,12/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,48000,02/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,18000,27/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,15360,19/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,57600,04/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,32640,12/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,11520,22/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,480,11/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,1680,16/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,12000,30/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,20160,10/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,2160,27/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,30720,22/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,16320,04/06/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,24000,24/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,2640,26/07/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,42000,26/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,32640,26/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3120,26/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,4560,25/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,30720,25/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,27360,19/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,23040,15/04/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,48000,06/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,44640,21/05/25
HM54,NORTH,19000059,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,24000,22/04/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,46080,03/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,34800,16/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,22320,20/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,14640,06/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,64800,25/04/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,60000,05/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,93120,24/04/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,26880,26/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,31200,25/04/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,71520,22/04/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,48000,02/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,58560,05/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,18480,28/04/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,24000,16/07/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3840,07/06/25
HM54,NORTH,19000102,S B Markplus Private Limited,Delhi,FD075200400960000D,Punjabi Tadka MRP 10|40GM*9.6KG,3840,02/05/25
